index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,arrival_delay_bucket
1880,quicktrip,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM,early
1881,quicktrip,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM,late
1882,quicktrip,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM,on_time
1883,quicktrip,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM,early
1884,quicktrip,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM,on_time
1885,quicktrip,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM,on_time
1886,quicktrip,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM,on_time
1887,quicktrip,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM,on_time
1888,quicktrip,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM,early
1889,quicktrip,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM,on_time
1890,quicktrip,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:20 PM,late
1891,quicktrip,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM,early
1892,quicktrip,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM,on_time
1893,quicktrip,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM,on_time
1894,quicktrip,UA-2945-PHL-CLT,12:00 PM,11:51 AM,01:45 PM,01:15 PM,early
1895,quicktrip,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM,late
1896,quicktrip,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM,on_time
1897,quicktrip,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM,on_time
1898,quicktrip,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM,late
1899,quicktrip,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM,early
1900,quicktrip,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM,on_time
1901,quicktrip,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM,on_time
1902,quicktrip,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM,early
1903,quicktrip,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM,on_time
1904,quicktrip,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1905,quicktrip,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM,on_time
1906,quicktrip,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM,early
1907,quicktrip,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM,late
1908,quicktrip,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM,on_time
1909,quicktrip,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM,early
1910,quicktrip,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM,on_time
1911,quicktrip,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM,on_time
1912,quicktrip,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM,on_time
1913,quicktrip,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM,on_time
1914,quicktrip,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM,early
1915,quicktrip,UA-2515-DFW-CLT,07:05 AM,07:07 AM,10:31 AM,10:47 AM,late
1916,quicktrip,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM,on_time
1917,quicktrip,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM,early
1918,quicktrip,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM,on_time
1919,quicktrip,AA-1522-SFO-ORD,11:55 PM,12:10 AM,05:50 AM,05:42 AM,on_time
1920,quicktrip,UA-233-LAX-JFK,04:25 PM,04:28 PM,12:29 AM,12:01 AM,on_time
1921,quicktrip,AA-3823-LAX-DEN,09:00 PM,09:06 PM,12:15 AM,11:49 PM,on_time
1922,quicktrip,AA-2312-DFW-DTW,08:25 PM,08:29 PM,11:50 PM,11:35 PM,on_time
1923,quicktrip,UA-2314-ATL-PHL,02:55 PM,02:46 PM,05:00 PM,04:47 PM,early
1924,quicktrip,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM,early
1925,quicktrip,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM,early
1926,quicktrip,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM,early
1927,quicktrip,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM,early
1928,quicktrip,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM,on_time
1929,quicktrip,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1930,quicktrip,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
1931,quicktrip,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM,late
1932,quicktrip,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:19 PM,on_time
1933,quicktrip,UA-2708-EWR-CLT,02:55 PM,02:52 PM,04:53 PM,04:44 PM,early
1934,quicktrip,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1935,quicktrip,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM,early
1936,quicktrip,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM,early
1937,quicktrip,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM,early
1938,quicktrip,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM,early
1939,quicktrip,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM,late
1940,quicktrip,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM,early
1941,quicktrip,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM,early
1942,quicktrip,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM,on_time
1943,quicktrip,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM,early
1944,quicktrip,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM,early
1945,quicktrip,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM,late
1946,quicktrip,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM,early
1947,quicktrip,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM,early
1948,quicktrip,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM,early
1949,quicktrip,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM,early
1950,quicktrip,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM,late
1951,allegiantair,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:22 AM,early
1952,allegiantair,CO-1586-IAH-MCO,07:42 PM,07:42 PM,10:29 PM,10:29 PM,on_time
1953,allegiantair,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM,on_time
1954,allegiantair,UA-397-JFK-SFO,08:00 AM,08:49 AM,11:55 AM,11:58 AM,on_time
1955,allegiantair,UA-3925-IAD-ORF,09:01 AM,09:01 AM,09:43 AM,09:43 AM,early
1956,allegiantair,AA-1733-ORD-PHX,07:45 PM,07:59 PM,10:30 PM,10:30 PM,on_time
1957,allegiantair,AA-3-JFK-LAX,12:00 PM,12:12 PM,03:15 PM,03:16 PM,on_time
1958,allegiantair,UA-2830-MCO-CLT,03:27 PM,03:50 PM,05:05 PM,05:17 PM,on_time
1959,allegiantair,CO-58-DEN-IAH,12:37 PM,12:37 PM,03:31 PM,03:31 PM,late
1960,allegiantair,UA-5487-SFO-MRY,10:53 AM,10:53 AM,11:21 AM,11:21 AM,on_time
1961,allegiantair,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM,on_time
1962,allegiantair,UA-414-LAX-SFO,06:10 AM,06:10 AM,07:17 AM,07:17 AM,early
1963,allegiantair,CO-1614-LAX-IAH,12:58 AM,12:58 AM,05:26 AM,05:26 AM,early
1964,allegiantair,UA-2726-FLL-PHL,04:00 PM,04:10 PM,06:46 PM,06:25 PM,early
1965,allegiantair,CO-52-IAH-LAX,07:56 AM,07:56 AM,09:09 AM,09:09 AM,early
1966,allegiantair,CO-1090-BOS-IAH,10:35 AM,10:35 AM,01:19 PM,01:19 PM,on_time
1967,allegiantair,AA-616-DFW-DTW,09:05 AM,10:11 AM,12:35 PM,01:18 PM,late
1968,allegiantair,UA-3515-IAD-MSP,08:26 AM,08:26 AM,09:56 AM,09:56 AM,early
1969,allegiantair,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM,early
1970,allegiantair,AA-484-DFW-MIA,04:15 PM,04:30 PM,07:55 PM,07:39 PM,early
1971,allegiantair,AA-1886-BOS-MIA,10:55 AM,10:55 AM,01:40 PM,01:40 PM,early
1972,allegiantair,CO-62-IAH-EWR,02:59 PM,02:59 PM,07:10 PM,07:10 PM,on_time
1973,allegiantair,CO-1561-PHX-IAH,08:18 AM,08:18 AM,11:32 AM,11:32 AM,on_time
1974,allegiantair,UA-2314-ATL-PHL,03:04 PM,03:04 PM,05:00 PM,05:00 PM,early
1975,allegiantair,AA-446-DFW-PHL,11:50 AM,12:13 PM,03:50 PM,04:09 PM,late
1976,allegiantair,CO-1023-IAH-DEN,12:06 PM,12:06 PM,01:14 PM,01:14 PM,on_time
1977,allegiantair,AA-466-IAH-MIA,06:00 AM,06:09 AM,09:20 AM,09:05 AM,early
1978,allegiantair,UA-3050-PHX-CLT,11:05 AM,11:45 AM,04:57 PM,05:03 PM,on_time
1979,allegiantair,CO-89-IAH-EWR,06:17 AM,06:17 AM,10:27 AM,10:27 AM,on_time
1980,allegiantair,CO-1088-CLE-IAH,09:01 AM,09:01 AM,10:56 AM,10:56 AM,on_time
1981,allegiantair,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM,early
1982,allegiantair,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:19 PM,late
1983,allegiantair,UA-854-SFO-IAH,08:07 AM,08:07 AM,01:30 PM,01:30 PM,early
1984,allegiantair,UA-382-IAD-LAX,12:56 PM,12:56 PM,03:21 PM,03:21 PM,on_time
1985,allegiantair,AA-4344-ORD-DTW,12:14 PM,12:14 PM,02:01 PM,02:01 PM,on_time
1986,allegiantair,UA-257-JFK-SFO,02:30 PM,02:43 PM,06:15 PM,05:42 PM,early
1987,allegiantair,UA-2945-PHL-CLT,12:00 PM,12:08 PM,01:45 PM,01:14 PM,early
1988,allegiantair,CO-63-EWR-IAH,05:38 PM,05:38 PM,08:03 PM,08:03 PM,early
1989,allegiantair,CO-47-IAH-LAX,08:36 PM,08:36 PM,09:38 PM,09:38 PM,late
1990,allegiantair,AA-2050-ORD-MIA,10:40 AM,11:06 AM,02:45 PM,02:46 PM,on_time
1991,allegiantair,UA-248-PHX-ORD,01:43 PM,01:43 PM,05:34 PM,05:34 PM,late
1992,allegiantair,AA-4330-CVG-ORD,03:36 PM,03:36 PM,03:25 PM,03:25 PM,early
1993,allegiantair,AA-1434-DFW-MCO,07:15 AM,07:22 AM,10:35 AM,10:29 AM,on_time
1994,allegiantair,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM,on_time
1995,allegiantair,AA-4307-ORD-DTW,06:45 PM,06:56 PM,09:10 PM,08:43 PM,early
1996,allegiantair,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1997,allegiantair,UA-843-LAX-ORD,02:38 PM,02:38 PM,07:58 PM,07:58 PM,on_time
1998,allegiantair,CO-1193-EWR-MCO,09:15 AM,09:58 AM,12:18 PM,12:09 PM,early
1999,allegiantair,AA-3842-MSP-ORD,06:00 AM,06:57 AM,07:30 AM,07:51 AM,late
2000,allegiantair,AA-643-MIA-ORD,07:10 AM,07:31 AM,09:35 AM,09:29 AM,on_time
2001,allegiantair,AA-1007-MIA-PHX,05:09 PM,05:09 PM,07:53 PM,07:53 PM,early
2002,allegiantair,UA-2906-PHL-MCO,03:50 PM,04:46 PM,06:23 PM,06:35 PM,on_time
2003,allegiantair,UA-938-DEN-ORD,04:37 PM,04:37 PM,07:36 PM,07:36 PM,on_time
2004,allegiantair,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:49 PM,on_time
2005,allegiantair,CO-16-LAX-EWR,10:37 AM,10:37 AM,06:34 PM,06:34 PM,early
2006,allegiantair,UA-2515-DFW-CLT,07:31 AM,07:31 AM,10:45 AM,10:45 AM,late
2007,allegiantair,AA-400-DFW-JFK,10:40 AM,11:02 AM,02:59 PM,03:04 PM,on_time
2008,allegiantair,UA-664-ORD-PHL,01:33 PM,01:48 PM,04:31 PM,04:23 PM,early
2009,allegiantair,AA-3756-ORD-SLC,12:15 PM,12:42 PM,02:45 PM,02:52 PM,on_time
2010,allegiantair,UA-37-EWR-MCO,02:01 PM,02:01 PM,04:17 PM,04:17 PM,on_time
2011,allegiantair,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM,on_time
2012,allegiantair,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM,on_time
2013,allegiantair,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM,on_time
2014,allegiantair,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM,on_time
2015,allegiantair,AA-1165-JFK-MIA,06:59 AM,07:23 AM,10:34 AM,10:04 AM,early
2016,allegiantair,AA-431-MIA-SFO,08:35 AM,08:52 AM,11:50 AM,11:44 AM,early
2017,allegiantair,UA-3373-IAD-PHL,08:37 AM,08:37 AM,09:13 AM,09:13 AM,early
2018,allegiantair,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM,on_time
2019,allegiantair,CO-1250-MIA-IAH,03:17 PM,03:17 PM,04:59 PM,04:59 PM,on_time
2020,allegiantair,UA-6273-YYC-SFO,07:41 AM,07:41 AM,08:45 AM,08:45 AM,early
2021,allegiantair,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
2022,allegiantair,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
2023,allegiantair,UA-858-PVG-SFO,01:45 PM,01:45 PM,08:02 AM,08:02 AM,early
2024,allegiantair,UA-2704-DTW-PHX,11:47 AM,11:47 AM,02:02 PM,02:02 PM,late
2025,allegiantair,AA-3063-SLC-LAX,08:40 PM,08:40 PM,09:11 PM,09:11 PM,on_time
2026,allegiantair,UA-2708-EWR-CLT,03:04 PM,03:04 PM,04:24 PM,04:24 PM,early
2027,allegiantair,UA-62-IAH-EWR,02:59 PM,02:59 PM,07:10 PM,07:10 PM,on_time
2028,allegiantair,UA-1500-IAH-GUA,09:43 AM,09:43 AM,12:12 PM,12:12 PM,on_time
2029,allegiantair,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:36 PM,early
2030,allegiantair,AA-1917-JFK-MCO,02:55 PM,03:28 PM,05:55 PM,05:34 PM,early
2031,allegiantair,AA-2268-PHX-ORD,07:15 AM,07:23 AM,11:35 AM,11:07 AM,early
2032,allegiantair,AA-4277-CVG-JFK,12:10 PM,12:11 PM,02:15 PM,01:43 PM,early
2033,allegiantair,AA-2957-DFW-CVG,07:55 AM,08:05 AM,11:05 AM,11:00 AM,on_time
2034,allegiantair,UA-37-EDI-EWR,09:05 AM,09:05 AM,12:09 PM,12:09 PM,late
2035,allegiantair,AA-789-ORD-DEN,01:05 PM,01:20 PM,02:35 PM,03:01 PM,late
2036,allegiantair,AA-415-BOS-ORD,08:56 AM,08:56 AM,10:10 AM,10:10 AM,early
2037,allegiantair,AA-85-JFK-SFO,03:05 PM,03:38 PM,06:30 PM,06:43 PM,on_time
2038,allegiantair,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,07:57 AM,on_time
2039,allegiantair,AA-1544-SAN-ORD,11:41 AM,11:41 AM,04:56 PM,04:56 PM,early
2040,allegiantair,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:09 PM,early
2041,allegiantair,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM,on_time
2042,allegiantair,AA-2525-DFW-MIA,07:25 AM,07:40 AM,11:10 AM,11:06 AM,on_time
2043,allegiantair,CO-50-CLE-EWR,04:02 PM,04:02 PM,05:26 PM,05:26 PM,late
2044,allegiantair,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,06:17 PM,early
2045,allegiantair,AA-4198-ORD-CLE,10:40 AM,10:55 AM,12:55 PM,12:48 PM,early
2046,allegiantair,AA-404-MIA-MCO,06:45 AM,06:58 AM,07:45 AM,07:32 AM,early
2047,allegiantair,CO-45-EWR-MIA,04:00 PM,04:15 PM,07:05 PM,06:36 PM,early
2048,allegiantair,AA-3809-PHX-LAX,06:00 AM,06:11 AM,06:40 AM,06:19 AM,early
2049,allegiantair,AA-59-JFK-SFO,07:10 AM,07:40 AM,10:45 AM,11:12 AM,late
2050,allegiantair,AA-222-LAX-BOS,07:10 AM,07:32 AM,03:30 PM,03:14 PM,early
2051,businesstravellogue,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM,early
2052,businesstravellogue,CO-1586-IAH-MCO,07:14 PM,07:14 PM,10:29 PM,10:29 PM,on_time
2053,businesstravellogue,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM,on_time
2054,businesstravellogue,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM,on_time
2055,businesstravellogue,UA-3925-IAD-ORF,08:42 AM,08:42 AM,09:43 AM,09:43 AM,early
2056,businesstravellogue,AA-1733-ORD-PHX,07:45 PM,07:45 PM,10:30 PM,10:30 PM,on_time
2057,businesstravellogue,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM,on_time
2058,businesstravellogue,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM,on_time
2059,businesstravellogue,CO-58-DEN-IAH,11:32 AM,11:32 AM,03:31 PM,03:31 PM,late
2060,businesstravellogue,UA-5487-SFO-MRY,10:33 AM,10:33 AM,11:21 AM,11:21 AM,on_time
2061,businesstravellogue,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM,on_time
2062,businesstravellogue,UA-414-LAX-SFO,05:56 AM,05:56 AM,07:17 AM,07:17 AM,early
2063,businesstravellogue,CO-1614-LAX-IAH,12:41 AM,12:41 AM,05:26 AM,05:26 AM,early
2064,businesstravellogue,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM,early
2065,businesstravellogue,CO-52-IAH-LAX,07:29 AM,07:29 AM,09:14 AM,09:14 AM,early
2066,businesstravellogue,CO-1090-BOS-IAH,10:19 AM,10:19 AM,01:19 PM,01:19 PM,on_time
2067,businesstravellogue,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM,late
2068,businesstravellogue,UA-3515-IAD-MSP,08:12 AM,08:12 AM,09:56 AM,09:56 AM,early
2069,businesstravellogue,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM,early
2070,businesstravellogue,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM,early
2071,businesstravellogue,AA-1886-BOS-MIA,10:55 AM,10:55 AM,01:40 PM,01:40 PM,early
2072,businesstravellogue,CO-62-IAH-EWR,02:48 PM,02:48 PM,07:10 PM,07:10 PM,on_time
2073,businesstravellogue,CO-1561-PHX-IAH,08:00 AM,08:00 AM,11:32 AM,11:32 AM,on_time
2074,businesstravellogue,UA-2314-ATL-PHL,02:46 PM,02:46 PM,04:47 PM,04:47 PM,early
2075,businesstravellogue,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM,late
2076,businesstravellogue,CO-1023-IAH-DEN,11:56 AM,11:56 AM,01:14 PM,01:14 PM,on_time
2077,businesstravellogue,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM,early
2078,businesstravellogue,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM,on_time
2079,businesstravellogue,CO-89-IAH-EWR,06:02 AM,06:02 AM,10:27 AM,10:27 AM,on_time
2080,businesstravellogue,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:56 AM,10:56 AM,on_time
2081,businesstravellogue,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM,early
2082,businesstravellogue,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:20 PM,late
2083,businesstravellogue,UA-854-SFO-IAH,07:49 AM,07:49 AM,01:30 PM,01:30 PM,early
2084,businesstravellogue,UA-382-IAD-LAX,12:35 PM,12:35 PM,03:21 PM,03:21 PM,on_time
2085,businesstravellogue,AA-4344-ORD-DTW,12:13 PM,12:13 PM,02:10 PM,02:10 PM,on_time
2086,businesstravellogue,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM,early
2087,businesstravellogue,UA-2945-PHL-CLT,12:00 PM,11:51 AM,01:45 PM,01:15 PM,early
2088,businesstravellogue,CO-63-EWR-IAH,05:22 PM,05:22 PM,08:03 PM,08:03 PM,early
2089,businesstravellogue,CO-47-IAH-LAX,08:25 PM,08:25 PM,08:56 PM,08:56 PM,late
2090,businesstravellogue,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM,on_time
2091,businesstravellogue,UA-248-PHX-ORD,01:32 PM,01:32 PM,05:34 PM,05:34 PM,late
2092,businesstravellogue,AA-4330-CVG-ORD,03:36 PM,03:36 PM,03:33 PM,03:33 PM,early
2093,businesstravellogue,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM,on_time
2094,businesstravellogue,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM,on_time
2095,businesstravellogue,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM,early
2096,businesstravellogue,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
2097,businesstravellogue,UA-843-LAX-ORD,02:10 PM,02:10 PM,07:58 PM,07:58 PM,on_time
2098,businesstravellogue,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM,early
2099,businesstravellogue,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM,late
2100,businesstravellogue,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM,on_time
2101,businesstravellogue,AA-1007-MIA-PHX,05:08 PM,05:08 PM,07:55 PM,07:55 PM,early
2102,businesstravellogue,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM,on_time
2103,businesstravellogue,UA-938-DEN-ORD,04:15 PM,04:15 PM,07:36 PM,07:36 PM,on_time
2104,businesstravellogue,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM,on_time
2105,businesstravellogue,CO-16-LAX-EWR,10:20 AM,10:20 AM,06:34 PM,06:34 PM,early
2106,businesstravellogue,UA-2515-DFW-CLT,07:07 AM,07:07 AM,10:47 AM,10:47 AM,late
2107,businesstravellogue,AA-400-DFW-JFK,11:01 AM,11:01 AM,03:04 PM,03:04 PM,on_time
2108,businesstravellogue,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM,early
2109,businesstravellogue,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM,on_time
2110,businesstravellogue,UA-37-EWR-MCO,01:48 PM,01:48 PM,04:17 PM,04:17 PM,on_time
2111,businesstravellogue,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM,on_time
2112,businesstravellogue,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM,on_time
2113,businesstravellogue,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM,on_time
2114,businesstravellogue,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM,on_time
2115,businesstravellogue,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM,early
2116,businesstravellogue,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM,early
2117,businesstravellogue,UA-3373-IAD-PHL,08:26 AM,08:26 AM,09:13 AM,09:13 AM,early
2118,businesstravellogue,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM,on_time
2119,businesstravellogue,CO-1250-MIA-IAH,03:01 PM,03:01 PM,04:59 PM,04:59 PM,on_time
2120,businesstravellogue,UA-6273-YYC-SFO,07:27 AM,07:27 AM,08:45 AM,08:45 AM,early
2121,businesstravellogue,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
2122,businesstravellogue,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
2123,businesstravellogue,UA-858-PVG-SFO,01:32 PM,01:32 PM,08:02 AM,08:02 AM,early
2124,businesstravellogue,UA-2704-DTW-PHX,11:15 AM,11:15 AM,02:00 PM,02:00 PM,late
2125,businesstravellogue,AA-3063-SLC-LAX,08:39 PM,08:39 PM,09:20 PM,09:20 PM,on_time
2126,businesstravellogue,UA-2708-EWR-CLT,02:52 PM,02:52 PM,04:44 PM,04:44 PM,early
2127,businesstravellogue,UA-62-IAH-EWR,02:48 PM,02:48 PM,07:10 PM,07:10 PM,on_time
2128,businesstravellogue,UA-1500-IAH-GUA,09:16 AM,09:16 AM,11:45 AM,11:45 AM,on_time
2129,businesstravellogue,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM,early
2130,businesstravellogue,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM,early
2131,businesstravellogue,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM,early
2132,businesstravellogue,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM,early
2133,businesstravellogue,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM,on_time
2134,businesstravellogue,UA-37-EDI-EWR,08:52 AM,08:52 AM,12:09 PM,12:09 PM,late
2135,businesstravellogue,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM,late
2136,businesstravellogue,AA-415-BOS-ORD,08:56 AM,08:56 AM,10:16 AM,10:16 AM,early
